organism_1	organism_2	orthogroup	orthologs_organism_1	orthologs_organism_2
655844	5530	OG0002247	XP_007821525.1	KID61997.1
655844	5530	OG0002248	XP_007821528.1	KID62000.1
655844	5530	OG0002249	XP_007821529.1	KID62001.1
655844	5530	OG0002250	XP_007821530.1	KID62002.1
655844	5530	OG0002251	XP_007821531.1	KID62003.1
655844	5530	OG0002252	XP_007821532.1	KID62004.1
655844	5530	OG0002253	XP_007821533.1	KID62005.1
655844	5530	OG0002254	XP_007821534.2	KID62006.1
655844	5530	OG0002255	XP_007821535.2	KID62007.1
655844	5530	OG0002256	XP_007821536.1	KID62008.1
655844	5530	OG0002257	XP_007821537.2	KID62009.1
655844	5530	OG0002258	XP_007821538.1	KID62010.1
655844	5530	OG0002259	XP_007821539.2	KID62011.1
655844	5530	OG0002260	XP_007821540.1	KID62012.1
655844	5530	OG0002261	XP_007821541.1	KID62013.1
655844	5530	OG0002262	XP_007821543.1	KID62015.1
655844	5530	OG0002263	XP_007821544.2	KID62016.1
655844	5530	OG0002264	XP_007821545.1	KID62017.1
655844	5530	OG0002265	XP_007821546.1	KID62018.1
655844	5530	OG0002266	XP_007821547.1	KID62019.1
655844	5530	OG0002267	XP_007821548.2	KID62020.1
655844	5530	OG0002268	XP_011411057.1	KID62021.1
655844	5530	OG0002269	XP_007821549.2	KID62022.1
655844	5530	OG0002270	XP_007821550.1	KID62023.1
655844	5530	OG0002271	XP_007821551.1	KID62024.1
655844	5530	OG0002272	XP_007821552.1	KID62025.1
655844	5530	OG0002273	XP_007821553.1	KID62026.1
655844	5530	OG0002274	XP_007821554.1	KID62027.1
655844	5530	OG0002275	XP_011411056.1	KID62028.1
655844	5530	OG0002276	XP_007821555.1	KID62029.1
655844	5530	OG0002277	XP_007821556.1	KID62030.1
655844	5530	OG0002278	XP_007821557.1	KID62031.1
655844	5530	OG0002279	XP_007821558.2	KID62032.1
655844	5530	OG0002280	XP_007821559.1	KID62033.1
655844	5530	OG0002281	XP_007821560.1	KID62035.1
655844	5530	OG0002282	XP_007821561.1	KID62036.1
655844	5530	OG0002283	XP_007821562.2	KID62037.1
655844	5530	OG0002284	XP_007821563.1	KID62038.1
655844	5530	OG0002285	XP_007821564.1	KID62039.1
655844	5530	OG0002286	XP_007821565.1	KID62040.1
655844	5530	OG0002287	XP_007821566.1	KID62041.1
655844	5530	OG0002288	XP_007821567.2	KID62042.1
655844	5530	OG0002289	XP_007821568.2	KID62043.1
655844	5530	OG0002290	XP_007821569.1	KID62044.1
655844	5530	OG0002291	XP_007821570.1	KID62045.1
655844	5530	OG0002292	XP_007821571.1	KID62046.1
655844	5530	OG0002293	XP_007821572.1	KID62047.1
655844	5530	OG0002294	XP_007821573.1	KID62048.1
655844	5530	OG0002295	XP_007821574.1	KID62049.1
655844	5530	OG0002296	XP_007821575.1	KID62050.1
655844	5530	OG0002297	XP_007824199.1	KID62052.1
655844	5530	OG0002298	XP_011411169.1	KID62053.1
655844	5530	OG0002299	XP_007821576.1	KID62054.1
655844	5530	OG0002300	XP_007821578.1	KID62056.1
655844	5530	OG0002301	XP_007821579.1	KID62057.1
655844	5530	OG0002302	XP_007821580.1	KID62058.1
655844	5530	OG0002303	XP_007821581.1	KID62059.1
655844	5530	OG0002304	XP_007821582.1	KID62060.1
655844	5530	OG0002305	XP_007821583.1	KID62061.1
655844	5530	OG0002306	XP_007821584.2	KID62062.1
655844	5530	OG0002307	XP_011411055.1	KID62063.1
655844	5530	OG0002308	XP_007821585.2	KID62064.1
655844	5530	OG0002309	XP_007821586.1	KID62065.1
655844	5530	OG0002310	XP_007821587.1	KID62066.1
655844	5530	OG0002311	XP_007821588.1	KID62067.1
655844	5530	OG0002312	XP_007821589.2	KID62068.1
655844	5530	OG0002313	XP_011411054.1	KID62069.1
655844	5530	OG0002314	XP_007821590.1	KID62070.1
655844	5530	OG0002315	XP_007821591.1	KID62071.1
655844	5530	OG0002316	XP_007821592.1	KID62072.1
655844	5530	OG0002317	XP_007821593.2	KID62073.1
655844	5530	OG0002318	XP_007821594.1	KID62074.1
655844	5530	OG0002319	XP_007821595.2	KID62075.1
655844	5530	OG0002320	XP_007821596.1	KID62076.1
655844	5530	OG0002321	XP_007821597.1	KID62077.1
655844	5530	OG0002322	XP_007821598.1	KID62078.1
655844	5530	OG0002323	XP_007821599.1	KID62079.1
655844	5530	OG0002324	XP_007821600.2	KID62080.1
655844	5530	OG0002325	XP_007821602.1	KID62082.1
655844	5530	OG0002326	XP_007821603.1	KID62083.1
655844	5530	OG0002327	XP_007821604.1	KID62084.1
655844	5530	OG0002328	XP_007821605.2	KID62085.1
655844	5530	OG0002329	XP_007821606.1	KID62086.1
655844	5530	OG0002330	XP_007821607.2	KID62087.1
655844	5530	OG0002331	XP_007821608.1	KID62088.1
655844	5530	OG0002332	XP_007821609.1	KID62089.1
655844	5530	OG0002333	XP_007821611.2	KID62091.1
655844	5530	OG0002334	XP_007821612.2	KID62092.1
655844	5530	OG0002335	XP_007821613.2	KID62093.1
655844	5530	OG0002336	XP_007821614.1	KID62094.1
655844	5530	OG0002337	XP_007821615.1	KID62095.1
655844	5530	OG0002338	XP_007818526.2	KID62153.1
655844	5530	OG0002339	XP_007818525.1	KID62154.1
655844	5530	OG0002340	XP_007818524.1	KID62155.1
655844	5530	OG0002341	XP_007818523.2	KID62156.1
655844	5530	OG0002342	XP_007818522.1	KID62157.1
655844	5530	OG0002343	XP_007818519.2	KID62159.1
655844	5530	OG0002344	XP_007818518.1	KID62160.1
655844	5530	OG0002345	XP_007818517.2	KID62161.1
655844	5530	OG0002346	XP_007818516.1	KID62162.1
655844	5530	OG0002347	XP_007818515.2	KID62163.1
655844	5530	OG0002348	XP_007818514.2	KID62164.1
655844	5530	OG0002349	XP_007818513.1	KID62165.1
655844	5530	OG0002350	XP_007818512.1	KID62166.1
655844	5530	OG0002351	XP_007818511.1	KID62167.1
655844	5530	OG0002352	XP_007818509.1	KID62169.1
655844	5530	OG0002353	XP_007818508.1	KID62170.1
655844	5530	OG0002354	XP_007818506.1	KID62173.1
655844	5530	OG0002355	XP_007818505.1	KID62174.1
655844	5530	OG0002356	XP_007818503.1	KID62175.1
655844	5530	OG0002357	XP_007818502.1	KID62176.1
655844	5530	OG0002358	XP_007818501.2	KID62177.1
655844	5530	OG0002359	XP_007818500.2	KID62178.1
655844	5530	OG0002360	XP_011410720.1	KID62179.1
655844	5530	OG0002361	XP_007818499.2	KID62180.1
655844	5530	OG0002362	XP_007818498.1	KID62181.1
655844	5530	OG0002363	XP_011410721.1	KID62182.1
655844	5530	OG0002364	XP_007818497.1	KID62183.1
655844	5530	OG0002365	XP_007818496.1	KID62184.1
655844	5530	OG0002366	XP_007818570.1	KID62185.1
655844	5530	OG0002367	XP_007818572.1	KID62187.1
655844	5530	OG0002368	XP_011410706.1	KID62188.1
655844	5530	OG0002369	XP_007818573.1	KID62189.1
655844	5530	OG0002370	XP_007818574.1	KID62191.1
655844	5530	OG0002371	XP_007818575.1	KID62192.1
655844	5530	OG0002372	XP_007818577.2	KID62193.1
655844	5530	OG0002373	XP_007818578.2	KID62194.1
655844	5530	OG0002374	XP_007818579.1	KID62195.1
655844	5530	OG0002375	XP_007818580.1	KID62196.1
655844	5530	OG0002376	XP_007818581.1	KID62197.1
655844	5530	OG0002377	XP_007818582.2	KID62198.1
655844	5530	OG0002378	XP_007818583.1	KID62199.1
655844	5530	OG0002379	XP_007818584.2	KID62200.1
655844	5530	OG0002380	XP_011410704.1	KID62201.1
655844	5530	OG0002381	XP_007818585.2	KID62202.1
655844	5530	OG0002382	XP_007818586.1	KID62203.1
655844	5530	OG0002383	XP_007818587.1	KID62204.1
655844	5530	OG0002384	XP_011410703.1	KID62205.1
655844	5530	OG0002385	XP_007818588.1	KID62206.1
655844	5530	OG0002386	XP_007818589.2	KID62207.1
655844	5530	OG0002387	XP_007818590.1	KID62208.1
655844	5530	OG0002388	XP_007818591.1	KID62209.1
655844	5530	OG0002389	XP_007818592.2	KID62210.1
655844	5530	OG0002390	XP_007818593.1	KID62211.1
655844	5530	OG0002391	XP_007818594.1	KID62212.1
655844	5530	OG0002392	XP_007818596.1	KID62215.1
655844	5530	OG0002393	XP_007818597.1	KID62216.1
655844	5530	OG0002394	XP_007818598.1	KID62217.1
655844	5530	OG0002395	XP_007818599.1	KID62218.1
655844	5530	OG0002396	XP_007818600.2	KID62219.1
655844	5530	OG0002397	XP_007818601.1	KID62220.1
655844	5530	OG0002398	XP_007818602.1	KID62221.1
655844	5530	OG0002399	XP_007818604.1	KID62223.1
655844	5530	OG0002400	XP_007818605.1	KID62224.1
655844	5530	OG0002401	XP_011410702.1	KID62225.1
655844	5530	OG0002402	XP_007818606.1	KID62226.1
655844	5530	OG0002403	XP_007818607.1	KID62227.1
655844	5530	OG0002404	XP_007818608.1	KID62228.1
655844	5530	OG0002405	XP_007818609.1	KID62230.1
655844	5530	OG0002406	XP_007818610.1	KID62231.1
655844	5530	OG0002407	XP_007818611.1	KID62232.1
655844	5530	OG0002408	XP_011410701.1	KID62233.1
655844	5530	OG0002409	XP_007818612.2	KID62235.1
655844	5530	OG0002410	XP_007818613.2	KID62236.1
655844	5530	OG0002411	XP_007818614.2	KID62237.1
655844	5530	OG0002412	XP_007818615.1	KID62238.1
655844	5530	OG0002413	XP_007818616.1	KID62239.1
655844	5530	OG0002414	XP_007818618.2	KID62240.1
655844	5530	OG0002415	XP_007818619.1	KID62241.1
655844	5530	OG0002416	XP_007818621.1	KID62243.1
655844	5530	OG0002417	XP_007818622.1	KID62244.1
655844	5530	OG0002418	XP_007818623.1	KID62245.1
655844	5530	OG0002419	XP_007818624.1	KID62246.1
655844	5530	OG0002420	XP_007818625.1	KID62247.1
655844	5530	OG0002421	XP_007818626.1	KID62248.1
655844	5530	OG0002422	XP_007818627.1	KID62249.1
655844	5530	OG0002423	XP_011410700.1	KID62250.1
655844	5530	OG0002424	XP_007818628.1	KID62251.1
655844	5530	OG0002425	XP_011410699.1	KID62252.1
655844	5530	OG0002426	XP_007818629.2	KID62253.1
655844	5530	OG0002427	XP_007818630.2	KID62254.1
655844	5530	OG0002428	XP_007818631.1	KID62255.1
655844	5530	OG0002429	XP_007818632.1	KID62256.1
655844	5530	OG0002430	XP_007818633.1	KID62257.1
655844	5530	OG0002431	XP_007818634.1	KID62258.1
655844	5530	OG0002432	XP_011410698.1	KID62259.1
655844	5530	OG0002433	XP_007818635.1	KID62260.1
655844	5530	OG0002434	XP_007818636.1	KID62261.1
655844	5530	OG0002435	XP_007818637.1	KID62262.1
655844	5530	OG0002436	XP_011410697.1	KID62263.1
655844	5530	OG0002437	XP_007818638.1	KID62264.1
655844	5530	OG0002438	XP_007818639.2	KID62265.1
655844	5530	OG0002439	XP_007818640.1	KID62266.1
655844	5530	OG0002440	XP_007818641.2	KID62267.1
655844	5530	OG0002441	XP_007818642.1	KID62268.1
655844	5530	OG0002442	XP_007818643.1	KID62269.1
655844	5530	OG0002443	XP_007818645.1	KID62271.1
655844	5530	OG0002444	XP_007818646.1	KID62272.1
655844	5530	OG0002445	XP_007818647.1	KID62273.1
655844	5530	OG0002446	XP_007818648.2	KID62274.1
655844	5530	OG0002447	XP_007818649.1	KID62275.1
655844	5530	OG0002448	XP_007818650.1	KID62276.1
655844	5530	OG0002449	XP_007818651.1	KID62277.1
655844	5530	OG0002450	XP_007818652.2	KID62278.1
655844	5530	OG0002451	XP_007818653.2	KID62280.1
655844	5530	OG0002452	XP_007818654.1	KID62281.1
655844	5530	OG0002453	XP_007818655.1	KID62282.1
655844	5530	OG0002454	XP_007818656.2	KID62283.1
655844	5530	OG0002455	XP_007818657.1	KID62284.1
655844	5530	OG0002456	XP_007818659.2	KID62286.1
655844	5530	OG0002457	XP_007818660.1	KID62287.1
655844	5530	OG0002458	XP_007818661.1	KID62288.1
655844	5530	OG0002459	XP_007818662.1	KID62289.1
655844	5530	OG0002460	XP_007818663.2	KID62290.1
655844	5530	OG0002461	XP_007818664.2	KID62291.1
655844	5530	OG0002462	XP_007818665.1	KID62292.1
655844	5530	OG0002463	XP_007818666.1	KID62293.1
655844	5530	OG0002464	XP_007818667.2	KID62294.1
655844	5530	OG0002465	XP_007818668.1	KID62295.1
655844	5530	OG0002466	XP_007818669.2	KID62296.1
655844	5530	OG0002467	XP_007818670.1	KID62297.1
655844	5530	OG0002468	XP_007818671.1	KID62298.1
655844	5530	OG0002469	XP_007818672.1	KID62299.1
655844	5530	OG0002470	XP_007818673.1	KID62300.1
655844	5530	OG0002471	XP_007818674.2	KID62301.1
655844	5530	OG0002472	XP_007818675.1	KID62302.1
655844	5530	OG0002473	XP_007818676.2	KID62303.1
655844	5530	OG0002474	XP_007818677.2	KID62304.1
655844	5530	OG0002475	XP_007818678.1	KID62305.1
655844	5530	OG0002476	XP_007818679.2	KID62306.1
655844	5530	OG0002477	XP_007818680.1	KID62307.1
655844	5530	OG0002478	XP_007818681.1	KID62308.1
655844	5530	OG0002479	XP_007818682.1	KID62309.1
655844	5530	OG0002480	XP_007818683.2	KID62310.1
655844	5530	OG0002481	XP_007818684.1	KID62311.1
655844	5530	OG0002482	XP_007818685.2	KID62312.1
655844	5530	OG0002483	XP_007818686.1	KID62313.1
655844	5530	OG0002484	XP_007818687.1	KID62314.1
655844	5530	OG0002485	XP_007818688.1	KID62315.1
655844	5530	OG0002486	XP_007818689.1	KID62316.1
655844	5530	OG0002487	XP_007818690.1	KID62317.1
655844	5530	OG0002488	XP_007818691.2	KID62318.1
655844	5530	OG0002489	XP_007818692.1	KID62319.1
655844	5530	OG0002490	XP_007818693.1	KID62320.1
655844	5530	OG0002491	XP_007818694.1	KID62321.1
655844	5530	OG0002492	XP_007818695.1	KID62322.1
655844	5530	OG0002493	XP_007818696.1	KID62323.1
655844	5530	OG0002494	XP_007818697.2	KID62324.1
655844	5530	OG0002495	XP_007820729.1	KID62325.1
655844	5530	OG0002496	XP_007820730.1	KID62326.1
655844	5530	OG0002497	XP_007820731.1	KID62327.1
655844	5530	OG0002498	XP_007820732.1	KID62328.1
655844	5530	OG0002499	XP_007820734.1	KID62330.1
655844	5530	OG0002500	XP_007820735.1	KID62331.1
655844	5530	OG0002501	XP_011410695.1	KID62333.1
655844	5530	OG0002502	XP_007820737.2	KID62334.1
655844	5530	OG0002503	XP_007820738.1	KID62335.1
655844	5530	OG0002504	XP_007820739.1	KID62336.1
655844	5530	OG0002505	XP_007820740.2	KID62337.1
655844	5530	OG0002506	XP_007820741.1	KID62338.1
655844	5530	OG0002507	XP_007820742.1	KID62339.1
655844	5530	OG0002508	XP_007820743.1	KID62340.1
655844	5530	OG0002509	XP_007820744.1	KID62341.1
655844	5530	OG0002510	XP_007820745.2	KID62342.1
655844	5530	OG0002511	XP_007820746.1	KID62343.1
655844	5530	OG0002512	XP_007820747.1	KID62344.1
655844	5530	OG0002513	XP_007820749.2	KID62345.1
655844	5530	OG0002514	XP_007820750.1	KID62346.1
655844	5530	OG0002515	XP_007820751.2	KID62347.1
655844	5530	OG0002516	XP_007820752.1	KID62348.1
655844	5530	OG0002517	XP_007820753.1	KID62349.1
655844	5530	OG0002518	XP_007820754.1	KID62350.1
655844	5530	OG0002519	XP_007820755.1	KID62351.1
655844	5530	OG0002520	XP_007820756.1	KID62353.1
655844	5530	OG0002521	XP_007820757.1	KID62354.1
655844	5530	OG0002522	XP_007820759.1	KID62355.1
655844	5530	OG0002523	XP_007820760.1	KID62356.1
655844	5530	OG0002524	XP_007820761.2	KID62357.1
655844	5530	OG0002525	XP_007820762.2	KID62358.1
655844	5530	OG0002526	XP_007820763.1	KID62359.1
655844	5530	OG0002527	XP_007820764.2	KID62360.1
655844	5530	OG0002528	XP_007820765.1	KID62361.1
655844	5530	OG0002529	XP_007820766.1	KID62362.1
655844	5530	OG0002530	XP_007820767.1	KID62363.1
655844	5530	OG0002531	XP_007820769.1	KID62364.1
655844	5530	OG0002532	XP_007820770.1	KID62365.1
655844	5530	OG0002533	XP_007820771.2	KID62366.1
655844	5530	OG0002534	XP_007820772.2	KID62367.1
655844	5530	OG0002535	XP_007820773.1	KID62368.1
655844	5530	OG0002536	XP_007820774.1	KID62369.1
655844	5530	OG0002537	XP_007820775.2	KID62370.1
655844	5530	OG0002538	XP_007820777.2	KID62372.1
655844	5530	OG0002539	XP_007820778.1	KID62373.1
655844	5530	OG0002540	XP_007820779.2	KID62374.1
655844	5530	OG0002541	XP_007820780.2	KID62375.1
655844	5530	OG0002542	XP_007820782.2	KID62376.1
655844	5530	OG0002543	XP_007820783.1	KID62377.1
655844	5530	OG0002544	XP_007820784.2	KID62378.1
655844	5530	OG0002545	XP_007820785.1	KID62379.1
655844	5530	OG0002546	XP_007820786.1	KID62380.1
655844	5530	OG0002547	XP_007820787.1	KID62381.1
655844	5530	OG0002548	XP_007820788.1	KID62382.1
655844	5530	OG0002549	XP_007820789.1	KID62383.1
655844	5530	OG0002550	XP_007820790.2	KID62384.1
655844	5530	OG0002551	XP_007820791.1	KID62385.1
655844	5530	OG0002552	XP_011410694.1	KID62386.1
655844	5530	OG0002553	XP_007820793.2	KID62388.1
655844	5530	OG0002554	XP_007820794.2	KID62389.1
655844	5530	OG0002555	XP_007820795.1	KID62390.1
655844	5530	OG0002556	XP_007820796.2	KID62391.1
655844	5530	OG0002557	XP_007820797.1	KID62392.1
655844	5530	OG0002558	XP_007820798.2	KID62393.1
655844	5530	OG0002559	XP_007820799.1	KID62394.1
655844	5530	OG0002560	XP_007820800.2	KID62395.1
655844	5530	OG0002561	XP_007820801.2	KID62396.1
655844	5530	OG0002562	XP_007820802.1	KID62397.1
655844	5530	OG0002563	XP_007820803.2	KID62398.1
655844	5530	OG0002564	XP_011410693.1	KID62399.1
655844	5530	OG0002565	XP_007820804.1	KID62400.1
655844	5530	OG0002566	XP_007820805.2	KID62401.1
655844	5530	OG0002567	XP_007820807.1	KID62403.1
655844	5530	OG0002568	XP_007820809.2	KID62405.1
655844	5530	OG0002569	XP_007820810.1	KID62406.1
655844	5530	OG0002570	XP_007820811.1	KID62407.1
655844	5530	OG0002571	XP_007820813.2	KID62409.1
655844	5530	OG0002572	XP_011410692.1	KID62410.1
655844	5530	OG0002573	XP_007820814.1	KID62411.1
655844	5530	OG0002574	XP_007820815.1	KID62412.1
655844	5530	OG0002575	XP_007820816.1	KID62413.1
655844	5530	OG0002576	XP_007820817.1	KID62414.1
655844	5530	OG0002577	XP_007820818.2	KID62415.1
655844	5530	OG0002578	XP_007820819.1	KID62416.1
655844	5530	OG0002579	XP_007820820.1	KID62417.1
655844	5530	OG0002580	XP_007820821.1	KID62418.1
655844	5530	OG0002581	XP_007820822.1	KID62419.1
655844	5530	OG0002582	XP_007820823.1	KID62420.1
655844	5530	OG0002583	XP_007820824.1	KID62421.1
655844	5530	OG0002584	XP_007820825.2	KID62422.1
655844	5530	OG0002585	XP_007820826.1	KID62423.1
655844	5530	OG0002586	XP_007820827.1	KID62424.1
655844	5530	OG0002587	XP_011410691.1	KID62425.1
655844	5530	OG0002588	XP_007820828.2	KID62426.1
655844	5530	OG0002589	XP_007820830.1	KID62428.1
655844	5530	OG0002590	XP_007820831.2	KID62429.1
655844	5530	OG0002591	XP_011410690.1	KID62430.1
655844	5530	OG0002592	XP_007820832.1	KID62431.1
655844	5530	OG0002593	XP_007820833.1	KID62432.1
655844	5530	OG0002594	XP_007820834.1	KID62433.1
655844	5530	OG0002595	XP_007820835.1	KID62434.1
655844	5530	OG0002596	XP_007820836.1	KID62435.1
655844	5530	OG0002597	XP_007820837.1	KID62436.1
655844	5530	OG0002598	XP_007820838.1	KID62437.1
655844	5530	OG0002599	XP_007820839.1	KID62438.1
655844	5530	OG0002600	XP_007820840.1	KID62439.1
655844	5530	OG0002601	XP_007820841.1	KID62440.1
655844	5530	OG0002602	XP_007820842.2	KID62441.1
655844	5530	OG0002603	XP_007820843.1	KID62442.1
655844	5530	OG0002604	XP_007820844.2	KID62443.1
655844	5530	OG0002605	XP_007820845.1	KID62444.1
655844	5530	OG0002606	XP_007820846.1	KID62445.1
655844	5530	OG0002607	XP_007820847.1	KID62446.1
655844	5530	OG0002608	XP_007820848.1	KID62447.1
655844	5530	OG0002609	XP_007820849.1	KID62448.1
655844	5530	OG0002610	XP_007820850.1	KID62449.1
655844	5530	OG0002611	XP_007820851.1	KID62450.1
655844	5530	OG0002612	XP_007820852.2	KID62451.1
655844	5530	OG0002613	XP_007820853.2	KID62452.1
655844	5530	OG0002614	XP_007820854.1	KID62453.1
655844	5530	OG0002615	XP_007820855.1	KID62454.1
655844	5530	OG0002616	XP_007820856.2	KID62455.1
655844	5530	OG0002617	XP_007820857.1	KID62456.1
655844	5530	OG0002618	XP_007820858.1	KID62457.1
655844	5530	OG0002619	XP_007820859.1	KID62458.1
655844	5530	OG0002620	XP_007820860.1	KID62459.1
655844	5530	OG0002621	XP_007820861.1	KID62460.1
655844	5530	OG0002622	XP_007820862.1	KID62461.1
655844	5530	OG0002623	XP_007820863.1	KID62462.1
655844	5530	OG0002624	XP_007820864.1	KID62463.1
655844	5530	OG0002625	XP_007820865.1	KID62464.1
655844	5530	OG0002626	XP_007820866.1	KID62465.1
655844	5530	OG0002627	XP_007820867.1	KID62466.1
655844	5530	OG0002628	XP_011410689.1	KID62467.1
655844	5530	OG0002629	XP_007820869.1	KID62468.1
655844	5530	OG0002630	XP_007820870.1	KID62469.1
655844	5530	OG0002631	XP_007820871.1	KID62470.1
655844	5530	OG0002632	XP_007820872.1	KID62471.1
655844	5530	OG0002633	XP_007820873.1	KID62472.1
655844	5530	OG0002634	XP_007820874.1	KID62473.1
655844	5530	OG0002635	XP_007820875.1	KID62474.1
655844	5530	OG0002636	XP_007820876.1	KID62475.1
655844	5530	OG0002637	XP_007820877.1	KID62476.1
655844	5530	OG0002638	XP_007820878.1	KID62477.1
655844	5530	OG0002639	XP_011410688.1	KID62478.1
655844	5530	OG0002640	XP_011410687.1	KID62479.1
655844	5530	OG0002641	XP_007820879.2	KID62480.1
655844	5530	OG0002642	XP_007820880.1	KID62481.1
655844	5530	OG0002643	XP_007820881.1	KID62482.1
655844	5530	OG0002644	XP_007820883.2	KID62484.1
655844	5530	OG0002645	XP_007820884.1	KID62485.1
655844	5530	OG0002646	XP_007820885.1	KID62486.1
655844	5530	OG0002647	XP_007820886.1	KID62487.1
655844	5530	OG0002648	XP_007820887.1	KID62488.1
655844	5530	OG0002649	XP_007823979.2	KID62548.1
655844	5530	OG0002650	XP_007823980.1	KID62549.1
655844	5530	OG0002651	XP_007823981.2	KID62550.1
655844	5530	OG0002652	XP_007823982.2	KID62551.1
655844	5530	OG0002653	XP_007823983.1	KID62552.1
655844	5530	OG0002654	XP_007823984.1	KID62553.1
655844	5530	OG0002655	XP_007823985.2	KID62554.1
655844	5530	OG0002656	XP_011410799.1	KID62555.1
655844	5530	OG0002657	XP_007823986.2	KID62556.1
655844	5530	OG0002658	XP_007823988.1	KID62558.1
655844	5530	OG0002659	XP_007823990.1	KID62560.1
655844	5530	OG0002660	XP_007823991.1	KID62561.1
655844	5530	OG0002661	XP_007823992.2	KID62562.1
655844	5530	OG0002662	XP_007823993.2	KID62563.1
655844	5530	OG0002663	XP_007823995.1	KID62565.1
655844	5530	OG0002664	XP_007823996.2	KID62566.1
655844	5530	OG0002665	XP_011410797.1	KID62567.1
655844	5530	OG0002666	XP_007823997.2	KID62568.1
655844	5530	OG0002667	XP_007823998.1	KID62569.1
655844	5530	OG0002668	XP_007824000.2	KID62570.1
655844	5530	OG0002669	XP_007824001.1	KID62571.1
655844	5530	OG0002670	XP_007824002.1	KID62573.1
655844	5530	OG0002671	XP_007824003.1	KID62574.1
655844	5530	OG0002672	XP_007824004.1	KID62575.1
655844	5530	OG0002673	XP_007824005.1	KID62576.1
655844	5530	OG0002674	XP_011410795.1	KID62577.1
655844	5530	OG0002675	XP_007824007.2	KID62579.1
655844	5530	OG0002676	XP_007824009.1	KID62581.1
655844	5530	OG0002677	XP_007824010.1	KID62583.1
655844	5530	OG0002678	XP_007824011.1	KID62584.1
655844	5530	OG0002679	XP_007824012.2	KID62585.1
655844	5530	OG0002680	XP_007824014.1	KID62587.1
655844	5530	OG0002681	XP_007824017.1	KID62590.1
655844	5530	OG0002682	XP_007824018.2	KID62591.1
655844	5530	OG0002683	XP_007824019.2	KID62592.1
655844	5530	OG0002684	XP_007824020.1	KID62593.1
655844	5530	OG0002685	XP_007824021.2	KID62594.1
655844	5530	OG0002686	XP_007824022.1	KID62595.1
